username,comment,comment_time,like_counts
风风汁DNIWL,虽然早已不玩，每听到这首歌还会有鸡皮疙瘩,2023年8月15日,(4)
该用户已被封查,登错区了,2023年8月14日,(0)
颽幠钄鸞鼙,最近入坑d(ŐдŐ๑)，听到这首歌就来搜了，推荐的评论又在吵提醒一下不要看,2023年8月12日,(2)
定一次下,好听😊,2023年8月9日,(0)
贪玩一中,可能你不太了解国内游戏平台，这么跟你说吧，米家的游戏像蹦蹦蹦和原神，都是很亲的像独生子女一样，所以米哈游的宣传和原神脱不了关系。而完美旗下的游戏多之又多，幻塔就显得不怎么亲，平台其他部门的宣发，幻塔官方压根不知情,2023年8月9日,(0)
不去想6222,塔塔,2023年8月8日,(0)
摆烂大王叶秋秋,致敬每一位单推人,2023年8月7日,(2)
摆烂大王叶秋秋,塔塔加油！,2023年8月7日,(0)
FallenStaroid_Mizx-K,在塔顶听到这首歌的感觉真的完全不一样。,2023年8月7日,(1)
李本人_Fxzi,上岸了！,2023年8月7日,(1)
uzumaki215,配合岛上夜晚的烟花，一股FF XIII-2莎拉和雪叔那段cg的味道,2023年8月5日,(1)
Force-漫,"不知道还有哪些开服玩家听到这个旋律会起全身鸡皮疙瘩呢？
+1",2023年8月4日,(35)
厉害了呀ouo,现在幻塔up池的武器基本抽到一把大世界就无障碍了，尤其是那个夏佐，新手必备,2023年8月4日,(2)
定格三生千廿,已经国外了哥们,2023年8月3日,(0)
云村村民169070622113041,没事啦新手服了更好哦,2023年8月2日,(0)
程DdDddddd,你做的真的很棒，但是为什么把我开服六发出的女仆号删档了😭本来想回游这下直接退了,2023年8月2日,(4)
shijiandeshengsuo,带上幻想去冒险！,2023年7月29日,(2)
Pluvo夏树,因为现在游戏环境导致就是不管做成什么样都是肯定评价，原神那边可能就是这样认为的:随便做做，剩下的交给现充水军们。相反幻塔就不会，对于现充来说第一印象很重要，其次幻塔1.0的表现，水军也不好收，其次就是玩家，我没怎么见过有人吹幻塔的，也就up说说拿激励,2023年7月27日,(0)
Pluvo夏树,我觉得根除现充对一个游戏的发展很重要，因为他们是跟风玩了这个游戏，看到有人捧就不由自主的跟风，以至于米哈游的原神在现充涌入后，很少见到有人去唱反调，因为在之前有段时间有人说哪哪不好，多半会被一层层吹游戏好的言论压下去，没压下去会被其他人亲切问候。原神为什么现在质量变低了,2023年7月27日,(0)
Pluvo夏树,留下的是能接受幻塔1.0这个质量，或者是对游戏世界观，画风，游戏玩法感兴趣的玩家因为只有这样的玩家才会积极为游戏变好去提建议，反馈，直到2.0，2.3镜都开放大部分，很多玩幻塔的都有一个共识，骂幻塔，幻塔这个游戏能变得更好，仅需适当的鼓励剩下的反馈+优美的中国话就可以。,2023年7月27日,(0)
Pluvo夏树,这首歌完美的串起来幻塔1.0到4.0,2023年7月27日,(8)
定格三生千廿,2023恭喜上岸,2023年7月27日,(0)
定格三生千廿,完美值得,2023年7月27日,(0)
新時代-Shanks,现在还可以跑云霄山庄坐会,2023年7月27日,(0)
威震八方一坎,感慨万千 希望你能走下去吧,2023年7月25日,(2)
Asriel_Drummer,他们到处都是,2023年7月25日,(0)
砂忱,如你所愿,2023年7月23日,(0)
虹彩寺堇,额，还真开服到国外了,2023年7月23日,(0)
EK梧声,怎么说呢，KING作为元老级角色没有其他角色排面也没有新武器那么高的伤害，但是他是我的第一个金，我觉得我们相遇就是meant to be 到现在我73级了，镰刀的等级是最高的，还配上了KING的两个满星意志（另外两个是西萝）因为KING从开始抽到一个之后就没抽到过所以就攒铸金硬攒到六星。无论如何，我爱KING,2023年7月20日,(8)
黑夜bbbb,隔壁怎么你了,2023年7月18日,(0)
不太聪明的鸦子,每次听，都一身鸡皮疙瘩，莫名的很感动。,2023年7月18日,(5)
丨-狗龙神-丨,有时候 一直庆幸开服玩到现在的是幻塔而不是隔壁,2023年7月17日,(7)
王日天世界最帅,幻塔永远都不会让玩家失望,2023年7月16日,(2)
anying_awa,公测入坑，玩了五个月觉得不肝退游了，玩原神了，结果太肝，明日又氪（太多账号，肝不过来），回游已有一年多没玩...,2023年7月15日,(0)
音无成奏,现在的幻塔真的比原神好多了，离州太美了,2023年7月14日,(26)
Rltu白羽,剧情挺尬的,2023年7月13日,(1)
宸歆Actdoll,米卫兵在此（）,2023年7月7日,(0)
不爆的MAD,游戏内晚上10点去白鲸岛,2023年7月7日,(1)
不爆的MAD,别串，不指望，幻塔走自己的路走到极致就行,2023年7月7日,(1)
冈抑云阴乐666,干翻o,2023年7月6日,(0)
Akiesg47,事实证明 ，幻塔在慢慢变好。,2023年7月3日,(1)
Akiesg47,玩着玩着突然这歌响了（不知道怎么触发了），真好听,2023年7月2日,(2)
彳亍云村村民167332388561233,而且这里是听歌的，不是来给你吵的,2023年6月30日,(1)
卿源煦恒,烟花升起之时，被这首歌狠狠地惊艳了，当时还在过夏亚主线任务，直接呆在原地听到整首歌结束,2023年6月29日,(3)
薇立方,4.0，回溯亚夏！,2023年6月24日,(4)
无语想不到额,Op自爆[多多大哭][多多大哭][多多大哭],2023年6月23日,(2)
十七茵,塔塔开,2023年6月23日,(0)
Hxxx_mena,神曲,2023年6月21日,(0)
shijiandeshengsuo,塔塔[好听哭了],2023年6月21日,(0)
古染付樱川平水指,删了,2023年6月19日,(0)
Airy_Isk,"不要为我而悲伤，不要让我在你的泪水中离去
My love won't die, cuz ""for"" and ""ever"" is you and me.",2023年6月19日,(4)
要叫篁大人,要是没在白鲸岛上听过这首歌，他的塔生绝对是失败的,2023年6月15日,(9)
等你擦肩丶,那也是个半成品，和原神当时上线一样，且内测有很多塞尔达里的素材玩法，这都无可厚非，成品直到现在手游的优化依旧很差,2023年6月15日,(0)
是晓沫吖,某个游戏养的犬,2023年6月15日,(1)
pppinggg,没有对比就没有伤害————同样是看板娘+第一眼妹子+开篇嗝屁+机械飞升，隔壁玛丽安直接来个失忆，然后快乐地反穿内裤粘在指挥官身边、而莎丽只能慢慢与排异反应和噩梦战斗，现在遇到个失忆老哥，真是太痛了。。。。。。。,2023年6月13日,(8)
花拾月,现在再来看看,2023年6月13日,(0)
風帶來的預感,每次都是这首歌劝我回坑。。。确实好听,2023年6月13日,(1)
寒斌D文武,不要在歌曲里带游戏节奏，好听的歌曲不分游戏,2023年6月10日,(6)
寒斌D文武,op是啥意思？,2023年6月10日,(0)
閑嵗,白鲸岛，我不想过主线爬上去的,2023年6月8日,(0)
万古流萤,一年了，幻塔的走向是否完美契合你的预期,2023年6月8日,(0)
万古流萤,爬什么,2023年6月8日,(0)
DN夜神月,呃呃，最开始好像是嘲讽叩的,2023年6月6日,(0)
在南极喝着北极的水,莎莉找到了她哥哥，我们玩家开拓者下一个目标又是什么,2023年6月5日,(4)
某某骑士,高考加油,2023年6月5日,(0)
某某骑士,就像片尾曲一样,2023年6月5日,(1)
某某骑士,知乎嘛，资乎就是这样的,2023年6月5日,(0)
UMP9来一发,很美的曲子啊,2023年6月4日,(0)
我是孫策的修狗,退游了，但是依旧神曲🥰,2023年6月3日,(3)
睡眠质量要高高,我爬了两个小时hhh,2023年5月31日,(0)
Momentspace,我旁边总有人玩原，就我一个玩幻塔，但是我并不感觉孤独，那个拟态聊天就已经很让我知足了，网上有很多op骂幻塔真的忍不了,2023年5月31日,(1)
花底离愁雾生花,在呢,2023年5月28日,(0)
不爆的MAD,哥，你是一点也不先推回忆啊,2023年5月28日,(1)
-剪-影-,三个星期前爬了近半个小时的白鲸岛，后面也接到了任务。等到22:00时听到钢琴声配合着逐渐升起的烟花，屏幕前的“我”和米娅一起看着眼前的美景，不禁感叹真好,2023年5月27日,(3)
CCchenchen,从原神转到幻塔 感觉比园好玩很多 但很多小细节很拉胯 慢慢来吧,2023年5月26日,(10)
御坂19632号,不碰瓷我绝对不会来这里的而且刚开服我还玩了一会儿幻塔,2023年5月23日,(0)
閑嵗,听到这歌的时候，我就知道我没白爬那么长时间,2023年5月23日,(2)
是晓沫吖,塔塔，加油,2023年5月23日,(0)
嘉心糖牛,确实，第一次听就有这种感觉，很惊艳,2023年5月22日,(1)
晴天有时下红白,好汀,2023年5月21日,(0)
墨然锦颜,记得当时在白鲸岛做那个克罗恩矿区挖出来的有关于克拉瑞尔博士恋人卢恩的笔记的任务，将笔记在白鲸岛上交给克拉瑞尔博士时，游戏里突然响起这首《meant to be》，瞬间被惊艳到了，可以明显的感受到克拉瑞尔博士的失落复杂心情，清晰感受到克拉瑞尔博士和他恋人之间的忠贞不渝。“请原谅我，小克”,2023年5月20日,(24)
Master_LNtX,用这首歌剪了个视频感兴趣的可以去看看BV1SX4y1C7Me,2023年5月20日,(0)
bhd_2003,亚夏幻塔塔顶,2023年5月19日,(1)
周二珂珂珂珂呀,现在呢,2023年5月18日,(1)
阿空Shiki,反转了，我原神开服玩家胡桃满命满精，今年4.29入坑的幻塔，塔子现在各方面真的很用心，推荐去看看,2023年5月16日,(1)
季颜叙,个人式玩原神的，幻塔刚开服去玩了一个月左右，白鲸岛的热气球和烟花那时候真的给我带来了感动，但是那时候幻塔还不成熟，我就退游了。幻塔预热那段时间我所了解到的是幻塔主动去对标原神的，当然也可能是某些不长脑子的op看到开放世界就硬要黑。反正幻塔现在没有碰瓷原神或者怎么样了,2023年5月14日,(2)
绘絵丶,感觉有种尼尔味,2023年5月13日,(2)
好忙啊1802,还在星岛5吗？我也是星岛5的,2023年5月13日,(0)
悠然胖肥卷,哈哈哈哈哈我双坑玩家才不管这些，玩自己的就好了,2023年5月12日,(0)
梅娅_kong,原神的钩锁和幻塔完全不一样，幻塔是实打实的钩锁只要能爬的地方都能钩，原神那只能在固定的点位上固定使用，更像是一个做成钩锁形式的双向传送门。,2023年5月12日,(1)
梅娅_kong,一个爹妈养的？首先告诉你，次元研究所后面的公司，的母公司，的母公司才到完美传媒，而幻塔则是完美游戏旗下工作室的游戏，两者关系估计到企业年会上都不会碰头，到OP这里就能混为一谈了。你家十年没见面的远房亲戚犯事了要把你管牢里是吧？,2023年5月12日,(1)
Passky,Don't you sleep with a broken dream...,2023年5月11日,(0)
小雫天下第一,好汀！,2023年5月9日,(0)
花底离愁雾生花,朱厌自动门！,2023年5月8日,(5)
冷月崎,我骂你op了？,2023年5月8日,(0)
凉邪君,蜜家14年开始碰瓷冰清玉洁，别的后面碰瓷诛连九族我们藕片主打的就是一个双标,2023年5月8日,(8)
御坂19632号,叫一句就jssl般的拉黑也就这点水平了[多多笑哭][多多笑哭][多多笑哭],2023年5月7日,(0)
御坂19632号,强行牵连？一个爹妈养的叫没关系我懂了,2023年5月7日,(0)
御坂19632号,许塔碰瓷不许被碰瓷对象有意见塔是这样的,2023年5月7日,(0)
op是这样的,特地跑来塔区来嚷嚷幻塔怎么样怎么样，但是我一把你的搞笑逻辑套到某米头上你就急了，真好笑,2023年5月7日,(0)
op是这样的,op是这样的，讲逻辑讲不出半点逻辑，诡辩倒是一把好手，次元研究强行牵连幻塔，按这个逻辑，是不是兄弟犯事他自己也得跟着蹲大牢啊,2023年5月7日,(0)
云村村民168346860756760,某公司要开个小号内涵别的游戏玩家，得怎么样我都不敢想了。到了塔塔这里就变得那么宽容啦,2023年5月7日,(0)
凉邪君,人云亦云事这样的，别人说啥信啥，真可悲,2023年5月7日,(1)
御坂19632号,你说的对但是次元研究是。。。,2023年5月7日,(0)
凉邪君,幻塔可没碰瓷，大多数说碰瓷的都是拿着奇游加速器那个推送说是幻塔官方发的。,2023年5月7日,(1)
冬--冷凝,这首歌太应景了，游戏中听到的时候莫名泪目[多多难过],2023年5月7日,(3)
邪闲犀,这个曲子让我想起了尼尔的bgm,2023年5月6日,(0)
FallenLeaves_cFIa,确实,2023年5月5日,(0)
云村村民161856507758771,很美的一首歌，荒凉的大地上方矗立的天空岛，废土中孩子们最后的乐园,2023年5月5日,(7)
樱止落,自己因为一些事难过的时候听这首歌真的好治愈,2023年5月5日,(0)
烟雨入夕林,现在有了,2023年5月3日,(0)
遗忘自函子,塔塔开！,2023年5月3日,(0)
遗忘自函子,巧合之下突然响起的音乐和烟花，让我突然觉得自己可以直面很多过去不愿去想的事情。无论如何真的很感动，这是只有在游戏中走到这才能感受到的。一瞬间所有的孤独与美好随烟花绽放，孤独的坚守似乎又有了意义。,2023年5月3日,(1)
Asiel丶,太美了，有尼尔的味道，但是又不一样,2023年4月30日,(0)
音霸大奔奔,塔塔哪怕变得再拉，《meant to be》也可保塔塔一世荣华！,2023年4月29日,(13)
-我不信仰上帝-,我是爬铁轨找宝箱的时候叫到的，然后站在铁轨上静静欣赏，接着就被车创飞出去了,2023年4月28日,(3)
第九种思念,"这首歌和这首歌的场景，是倾注了整个亚夏废土灵魂的一首歌，生处末世的人们，在遍地悲伤凄凉的故事中，心中仍向往着充满爱的美好世界。
让人听到到了故事内核，让我感觉到这片土地上残存的人们依然充满希望。",2023年4月28日,(32)
花底离愁雾生花,"好久没听了，突然随机到有点感慨( ･ ‪ཫ ･ )ྀི21年12月25入坑哒，1.0，我在，2.0，我在，现在3.0了，我依然在(◍ ´꒳` ◍)希望能继续和自己的执行者游历更多地方~
————星岛五，浮光短歌",2023年4月27日,(5)
我怀里有个十香,奇妙的感觉,2023年4月26日,(0)
MA3TER_ICTURE,只能说，经典,2023年4月25日,(0)
唯夜不破,他们很多人对幻塔的印象都停留在1.0，我前几天拉一个之前一起玩原的朋友入坑，她就问我幻塔不是说抄袭原神，我给她发了个镜都的极速飞轮录屏以后，她晚上就马上下载了,2023年4月25日,(2)
不要天晴要阳菜,我还记得刚开服时在频道叫别人拉我上去白鲸岛那件事,2023年4月25日,(1)
星痕YNUB,对啊，喜欢就玩管别人干什么,2023年4月24日,(1)
骄傲维达书,每次听这首歌，都想起亚夏的白鲸岛、星岛，想起莎莉，在白鲸岛上听到这首歌真的感动，祝塔塔越来越好。,2023年4月24日,(6)
黄毛退散,好纯的叩🤣,2023年4月24日,(0)
